AnnualRainfall,SeasonalRainfall,Temperature,Humidity,RiverLevel,SoilMoisture,WindSpeed,Pressure,Visibility,CloudCover,Flood
841,1444,29,40,5.115073651591286,43,7,1008,3,97,0
2574,2870,31,99,7.314418841231055,39,74,987,3,59,1
3858,1406,26,97,5.7182475820768675,46,10,991,3,69,0
1145,271,36,92,4.439313701998915,21,41,999,7,29,0
1230,1506,37,97,1.689740876391209,79,55,963,1,36,0
667,2321,28,57,6.368010305570775,70,31,994,4,34,0
1109,2602,26,62,8.808220277146312,20,50,982,9,72,0
2815,1950,32,71,7.171861975840506,25,73,969,8,92,0
2272,696,18,68,4.433455090422569,57,21,983,3,70,0
2540,1187,28,62,2.149534581608165,73,21,1016,8,85,0
3368,2827,33,75,8.347043682138196,79,27,1016,6,45,0
954,1109,27,45,9.475735260080842,46,43,1019,3,57,0
3453,572,39,56,4.494456917166383,99,37,988,9,49,0
2208,561,37,57,7.557779702656553,81,70,992,7,74,0
3972,2340,32,70,4.696870959016801,82,14,988,8,28,0
3469,1544,25,45,5.5204024496697945,54,44,993,2,35,0
3528,523,20,73,8.528287425547688,77,77,950,3,43,0
1201,2631,23,83,1.7508190799003822,80,19,999,7,39,0
3181,774,26,83,5.773018139080346,55,47,1023,2,81,0
2099,935,33,66,2.9315824720410024,75,16,1011,6,71,0
629,2984,28,75,4.058253509461862,86,26,952,7,97,0
3567,2593,29,87,6.799859421780468,76,22,1027,6,71,1
2345,1415,25,91,1.2450557110316351,60,70,957,5,62,0
1886,1895,20,81,6.3444258907584645,50,66,997,9,29,0
3366,2107,28,64,3.550980155083747,22,65,990,3,85,0
1192,918,17,49,7.025359247272649,57,64,985,5,90,0
3863,980,33,78,2.274232167217488,72,43,1006,5,84,0
1894,1219,34,85,7.622304434345607,71,77,1027,8,34,0
1293,1603,39,78,6.810757477866804,43,26,992,8,94,0
528,1626,25,51,9.74117649592316,45,18,977,1,69,0
648,863,38,50,9.201118269323333,92,11,1008,6,60,0
1819,1972,31,88,3.549725768797321,56,39,978,6,79,0
2558,2847,31,82,1.2458491545289327,67,38,987,2,52,1
3223,210,37,92,6.89831705000582,86,71,983,5,71,0
1636,2434,17,42,6.425986501042053,60,67,1014,6,57,0
686,2973,28,90,1.2468589188980146,68,6,969,3,83,0
3354,1238,21,61,2.104097762823334,47,49,975,1,29,0
3291,2658,39,43,6.2623153408238705,51,67,976,9,69,0
1750,784,33,47,9.206445376391427,90,6,972,2,82,0
1833,1275,17,53,9.158502488620663,90,58,1020,4,78,0
597,2824,16,59,2.3633654915086737,51,55,971,9,31,0
554,1574,31,63,4.461165517647246,57,45,996,9,77,0
3170,1651,23,53,1.3888257791695662,39,9,1017,8,28,0
3211,2054,36,67,5.223446617266362,27,75,1016,4,68,0
1257,1989,20,55,7.777751137058851,87,29,1015,1,80,0
905,942,38,71,8.109754402290502,45,5,1018,7,97,0
2616,1976,35,86,5.490905199369156,98,13,964,2,70,1
3883,403,23,51,1.8628270723739655,89,70,993,8,64,0
1812,1276,19,55,4.432275776634098,67,71,1000,2,86,0
2285,1173,16,91,9.38891763976928,88,8,1014,3,99,0
1250,1598,36,58,3.066513008677432,65,25,974,6,37,0
3719,2065,29,44,3.8777900492145383,77,65,1010,4,80,0
2262,1499,23,51,7.721444579167638,89,30,966,2,69,0
3815,1254,33,68,7.602227099973443,86,48,1001,1,33,0
3505,1358,24,44,9.209820592224391,48,41,1007,3,29,0
864,304,18,81,4.493068216483379,29,14,1006,4,93,0
2526,452,24,97,5.631388514868621,90,78,987,9,25,0
981,494,22,56,5.206532150984298,84,78,1018,9,22,0
2748,2915,36,86,9.349769539202079,84,79,986,5,21,1
653,1381,27,47,7.923975299421713,36,51,1024,5,95,0
2024,748,21,79,8.482976018504633,41,27,1025,7,20,0
2620,2878,21,79,2.197884419464698,33,58,983,8,71,1
3260,1977,18,69,8.126620235813439,25,63,984,3,32,0
2843,498,29,49,4.896808894517473,49,23,1009,5,51,0
1540,1948,26,59,1.2100481454758238,66,29,988,7,44,0
2164,2043,30,84,1.5407951746895616,39,71,995,2,57,0
1740,300,20,55,7.101171457613601,35,17,965,9,24,0
560,2579,23,80,4.348111970313729,87,25,980,3,37,0
1438,1974,17,55,8.813040159011324,53,26,963,7,29,0
2139,2640,22,81,7.6084582048827984,20,51,996,9,72,0
2589,1073,21,42,1.1951201050026559,96,67,981,9,53,0
524,2628,18,62,7.181994806524018,67,33,1026,3,49,0
1562,291,27,61,2.731172254591206,27,53,966,2,51,0
630,646,33,96,4.8032431183352085,41,29,1005,5,30,0
1752,308,21,67,6.622616819106665,87,27,985,5,49,0
607,516,24,85,8.854460571661235,53,53,991,8,20,0
671,2035,39,84,5.104880995527453,79,27,968,6,25,0
1958,2143,26,75,8.276414087720209,64,9,956,7,97,0
601,1658,17,43,8.046690965205695,56,33,1004,8,75,0
3413,641,39,77,4.730846615661324,42,9,979,9,86,0
3071,2465,38,63,5.508821470896126,43,43,1025,4,77,0
2822,1445,26,58,7.304365090448318,32,39,1024,5,98,0
2136,2920,33,50,1.2803359118224575,88,34,978,4,38,0
3615,1751,29,79,9.017302724193215,99,60,1016,9,80,1
3364,477,22,85,7.928345434939241,79,6,983,2,81,0
3504,768,26,79,3.244742932620974,57,19,983,8,90,0
1540,1209,34,85,9.83061957870078,67,55,951,7,54,0
829,2713,20,94,2.6145131733065687,45,27,976,7,62,0
2020,1038,24,78,9.226780063339616,96,30,996,8,24,0
511,1807,16,92,3.9202611249080004,20,15,1006,1,65,0
1841,229,38,57,7.868320391477223,23,28,966,1,54,0
715,2606,27,51,5.107389339231506,86,13,975,7,55,0
838,2142,39,53,7.6282064870500195,99,75,959,2,23,0
2299,2333,21,86,2.4020474314542963,32,14,988,4,80,0
3208,1457,22,57,3.425558125478345,58,76,958,6,21,0
3652,2994,37,83,1.8987204202482306,50,75,974,5,54,1
2250,2560,30,81,8.786295832940228,43,61,969,5,65,0
2008,564,25,51,3.6666368899254937,98,19,964,6,23,0
2921,2000,18,79,7.250286064749971,24,37,960,7,79,1
3523,2022,31,66,8.381990779673753,68,15,965,2,67,0
1209,2062,30,45,9.112764127414113,30,23,971,4,23,0
1723,1104,33,63,1.9566740378054603,43,46,1011,7,89,0
3013,897,37,90,9.037134401613512,64,62,973,5,70,0
1612,2378,25,72,2.7752749995764754,93,22,985,9,36,0
1791,2055,21,84,7.632118104318654,53,22,967,6,23,0
988,550,27,93,7.559641174281501,30,26,969,4,76,0
2061,379,33,55,1.076528275668588,76,56,957,4,95,0
546,1703,31,89,2.9856151747922883,48,48,964,3,26,0
3859,1386,39,51,5.427176631983806,41,35,1026,6,67,0
1277,2006,36,70,4.780312359969539,52,13,1027,8,96,0
1539,973,27,96,9.267161318961486,91,54,996,1,52,0
1210,709,26,76,4.237667825522708,68,65,973,2,96,0
900,564,21,92,9.432853433523661,42,23,996,4,87,0
2317,552,15,52,5.13486386553278,88,56,967,7,75,0
3528,1306,15,97,9.679176069761493,48,59,981,2,44,0
3657,1448,34,47,7.63619329022375,25,29,991,8,54,0
749,611,37,77,8.464011324689404,71,73,986,3,92,0
890,934,28,42,1.943891995141009,33,79,982,2,58,0
834,317,29,96,6.27527289918131,36,17,950,7,42,0
1128,681,25,97,2.2843032384641573,99,38,976,9,30,0
636,391,38,59,3.6785890184587666,47,76,966,4,98,0
3430,2838,23,97,6.612088655505413,28,29,995,2,41,1
3235,2837,31,43,7.536031342245018,85,79,1028,9,66,0
2021,2906,18,83,1.3526540381012575,23,68,1027,5,31,0
1326,306,34,84,5.778493579651283,39,14,983,7,54,0
1226,581,33,41,6.087825876608978,60,21,952,5,53,0
2000,982,21,90,1.7094519739918104,55,9,1005,5,20,0
3141,2637,15,75,5.506192307806872,25,71,961,6,51,0
3794,443,23,62,7.424580520448439,84,14,975,5,23,0
1489,2832,27,84,1.4790455638797786,69,31,973,8,43,0
2919,667,38,58,7.8424099869156585,83,60,1009,4,90,0
1434,1065,16,79,6.1878385441372314,22,11,1007,3,95,0
3542,1761,16,47,8.499044874446117,56,33,1012,3,41,0
901,1433,38,55,2.962563155686629,22,53,957,2,54,0
1966,803,29,97,8.499463157918065,52,43,1025,8,48,0
1114,1860,31,82,1.851048777407212,78,74,1022,7,36,0
1796,1296,27,57,4.634467268002043,34,13,975,6,47,0
1682,2215,21,75,2.7953631237218364,75,76,1007,2,66,0
3723,1858,23,63,8.884187490617867,80,65,987,2,60,0
3542,1933,26,40,7.3442783467159645,87,58,998,1,36,0
3167,1813,17,40,1.2282559944465536,98,13,992,2,23,0
2735,1059,37,85,1.0857102005256052,90,64,1008,9,60,0
1621,2079,36,75,3.6212432903350273,87,56,970,1,25,0
630,1476,29,50,2.2895480285250884,81,79,962,4,98,0
3352,212,21,57,6.672740298041762,86,15,952,2,63,0
1694,2546,37,55,6.9741724049430385,42,39,981,5,43,0
3483,1299,15,56,9.477558132952307,33,79,970,8,73,0
3533,1274,28,63,9.568359320912567,25,40,963,1,91,0
682,986,33,73,6.9300703487021105,52,59,957,9,50,0
3530,348,30,43,1.0510760156743784,28,7,956,7,28,0
863,1954,24,74,4.230981249126529,31,76,1008,5,72,0
538,2369,15,54,5.618273619225396,70,57,951,5,21,0
3044,1503,19,41,5.492617808576194,22,32,1018,9,39,0
1872,2785,17,95,6.43006566552004,75,57,993,9,23,0
3529,1379,31,90,9.644963345242845,65,58,1015,2,63,0
1420,2623,32,70,8.966734227596383,55,57,967,8,81,0
3968,281,35,48,1.9801723010543943,32,69,1028,5,32,0
3269,691,33,49,3.393823522540539,32,57,965,2,39,0
3732,2603,36,92,8.497984756776727,77,44,961,9,71,1
515,2225,39,64,8.418762179372862,53,45,1009,4,25,0
992,1124,36,90,3.4783365170950384,62,42,1003,5,34,0
1949,1496,32,99,7.575292276175076,47,79,989,7,91,0
1631,1803,30,44,7.048336408460716,75,33,992,2,83,0
3441,1796,16,53,5.261715684729654,66,35,971,5,55,0
810,322,29,81,2.8130945741112643,54,65,953,8,55,0
1238,907,27,87,8.997788628046777,97,78,1025,1,22,0
3741,2577,27,77,7.100660658761513,38,44,970,8,99,1
1045,1190,30,96,2.520936323905372,70,6,972,2,59,0
2961,2570,22,79,7.343221103567747,39,52,991,4,57,1
750,2240,25,41,7.672903476192819,48,5,990,3,64,0
1258,2680,22,57,8.981922566089366,91,63,965,2,81,0
2304,909,36,68,3.005553297177414,84,36,985,2,99,0
3712,993,24,92,9.898786948720659,57,6,966,6,85,0
1797,911,37,92,2.380540802742291,68,63,1003,3,43,0
3987,2786,15,92,6.406200026736248,47,7,956,4,25,1
2131,2848,26,59,6.914588547461307,52,77,990,4,21,0
2414,1917,23,47,4.770576057392745,32,53,1011,2,45,0
3610,456,19,98,5.275339378933479,63,38,1006,4,63,0
1313,1412,23,76,9.018190870499236,71,66,982,2,20,0
528,1070,30,88,6.807468066989157,96,38,975,4,21,0
1457,1931,32,87,5.473008624112176,95,27,973,8,30,0
2532,1008,22,65,2.155146061901722,60,23,980,9,49,0
976,2924,37,76,1.0660386270082118,68,56,976,4,53,0
817,470,25,88,2.1247175633665014,26,64,998,4,80,0
744,1743,34,43,9.60566110728855,55,32,1022,7,53,0
1247,749,33,72,7.876781046921977,45,53,1015,1,90,0
1196,1337,18,61,9.70404694759223,46,49,1019,7,21,0
771,767,34,45,1.3213783873735467,43,64,980,9,83,0
2271,558,24,72,7.121983634727753,90,79,974,4,22,0
1762,1873,38,67,1.3986417376307618,52,60,965,2,85,0
2924,1837,27,63,8.038508219819409,37,8,955,4,49,0
765,1557,34,43,4.428551554616749,24,22,1018,2,54,0
3473,1912,28,41,1.8618882409584536,20,33,966,7,41,0
1420,1562,35,52,6.112419776087638,90,43,958,6,81,0
3930,997,16,85,3.521081769412493,22,59,1011,2,73,0
839,1484,18,88,6.936165476846367,55,62,962,6,79,0
888,1086,21,50,6.923572835624113,54,51,956,9,57,0
3124,1958,33,74,7.345067267086775,70,35,967,8,49,0
2550,1422,31,78,9.932185708999832,31,32,994,9,21,0
1665,2458,30,49,4.480279389526649,34,31,973,5,39,0
875,486,27,82,5.187839270365908,23,34,1004,2,63,0
2533,1915,38,49,8.241505309228067,75,53,981,5,99,0
2871,1985,38,47,6.205330207196968,35,46,956,3,87,0
645,942,36,44,1.3353148961901966,25,79,969,4,96,0
2481,1705,37,62,8.587706682338709,82,72,968,7,97,0
792,2240,32,73,1.4634881374423687,42,5,1011,2,28,0
931,1246,35,99,2.5373812284260584,96,48,963,6,33,0
1204,495,26,99,1.9187197027676848,63,41,981,1,30,0
3496,2253,37,86,1.7013441959300817,20,37,958,3,29,1
2498,2797,39,71,1.2311638777423917,76,25,998,7,90,0
3132,880,15,55,1.4952494257513065,95,44,965,5,76,0
898,2091,29,43,4.98195270260929,46,65,973,8,25,0
3364,994,17,93,3.275670429843525,44,17,979,7,36,0
3915,402,20,99,2.1388319507693687,81,42,957,7,32,0
1463,524,28,67,6.928349884538735,37,33,1028,1,78,0
3711,2491,37,87,3.0350071957083267,99,57,959,1,66,1
2734,526,20,83,1.1705423981032852,49,68,985,6,23,0
2541,1186,15,99,4.765778053905949,49,40,973,8,45,0
2328,960,34,53,3.793896927804746,66,9,957,3,51,0
2608,1236,20,51,3.867439882118435,41,24,950,8,75,0
1438,1106,22,99,5.007430253634054,61,15,1023,8,86,0
3951,1603,29,60,7.020225345108499,53,76,1023,1,30,0
1209,564,28,87,6.548312080341946,82,32,982,5,77,0
1306,1444,30,55,9.435354488099879,23,53,980,9,71,0
1963,2320,34,93,5.659449996722693,50,45,1026,3,48,0
3890,1848,37,83,5.25312918752565,70,22,1011,9,21,1
1825,1269,30,41,2.9207299169520726,69,34,984,9,87,0
3915,473,33,62,7.798431599633411,33,18,993,1,68,0
510,2455,38,95,2.2669819859285623,27,60,996,2,40,0
1585,2152,15,68,5.420196008384357,88,77,981,3,36,0
2368,2084,18,85,4.791899785487,27,78,1012,4,96,0
2773,323,38,82,6.924707905639629,30,56,971,5,22,0
3724,1552,24,48,9.258593229609929,48,70,956,5,61,0
3111,2790,34,93,9.519360323484003,74,71,955,5,67,1
1271,1891,32,46,2.5101934044684255,58,33,990,3,50,0
2094,2307,16,68,3.356354964404604,32,31,1029,6,20,0
2107,641,18,83,8.304717879682359,83,72,961,4,88,0
1833,1440,29,56,5.664517862042736,68,39,1022,9,20,0
1384,1110,18,48,5.077311115201587,38,14,989,2,99,0
3814,1225,30,45,7.395629071426352,86,30,1018,1,94,0
1889,1759,29,83,6.4173245734627455,71,75,1007,7,55,0
3901,1941,32,59,9.736426489792011,97,65,952,9,99,0
3678,1934,21,49,6.255771870594403,90,73,992,9,78,0
725,825,29,48,5.19376443712528,39,60,1023,3,80,0
1324,1890,36,51,5.885356258703581,73,68,957,1,95,0
2765,1197,25,72,8.276858350272759,24,45,1022,9,23,0
1436,2981,33,71,6.514075511066988,98,8,962,7,68,0
3300,290,22,73,6.823432822480459,81,70,1005,8,60,0
3053,2414,38,58,9.742949920329327,36,41,968,6,79,0
2806,406,15,72,6.565559359829116,72,38,972,6,91,0
2411,1288,17,87,4.422567235010858,56,54,992,4,91,0
2296,2111,19,55,7.221934243115169,38,74,973,2,40,0
553,715,32,89,6.9351345727958025,29,79,952,1,59,0
3618,1380,26,89,1.1246287195574372,63,46,963,6,91,0
1226,1992,26,62,5.205963671072498,68,5,982,9,98,0
3236,2994,35,65,7.686132425941594,56,38,976,2,97,0
2044,2553,33,84,5.49137311949016,77,14,961,1,93,0
3670,2101,23,93,8.016590223418504,34,9,995,1,59,1
1543,2205,25,83,5.0579532678485295,39,48,1020,7,46,0
2413,594,31,80,9.84989437873512,74,23,995,1,61,0
2276,1297,30,76,3.6360243028349983,32,25,965,9,55,0
2096,386,18,48,1.8291034733146618,39,38,1007,9,30,0
2414,1797,24,69,4.870106210386876,62,33,963,3,96,0
2966,1791,36,52,5.875381223865271,60,44,992,2,54,0
3237,2870,29,87,4.141843585142153,67,22,974,9,56,1
1349,929,39,99,3.180530441061631,75,53,964,3,31,0
2609,439,33,81,7.048528222469401,87,65,1023,2,69,0
3716,2780,17,55,4.394125898706269,63,69,979,4,44,0
2763,340,35,85,6.682316761905732,92,79,993,7,82,0
502,338,37,96,8.011643037388982,66,40,958,4,29,0
659,2706,19,41,7.8490236498402135,69,74,960,8,77,0
1280,269,25,70,4.377783795721221,51,11,1015,5,22,0
3691,584,38,99,6.111084060551573,73,65,971,2,88,0
1392,829,19,96,5.046924019984681,58,68,969,4,74,0
2530,2445,21,90,8.837247274386943,77,78,978,7,31,1
3660,404,20,82,8.908826318199992,80,34,1012,1,97,0
2876,1949,27,58,4.093674245992331,91,21,990,7,64,0
1079,767,16,99,1.8256370309085765,38,48,1025,3,60,0
2433,1181,33,50,2.5082423499161752,88,76,997,7,61,0
1880,1004,25,53,4.303015679177954,41,30,976,3,52,0
1790,1910,34,86,6.078249592866916,54,21,980,8,89,0
2140,1081,19,64,6.911083098679863,29,39,974,4,25,0
1451,2235,23,46,3.982339416574002,34,50,998,1,21,0
3894,1173,20,54,7.007492076615872,21,9,1019,1,45,0
3182,839,31,69,9.439659853063803,41,49,1013,4,67,0
1487,1654,33,98,6.868127144520554,31,79,1005,9,76,0
1718,524,37,70,2.4270870649991614,81,20,956,5,88,0
1420,641,22,63,6.217020216798648,64,62,1019,5,65,0
3285,1003,21,94,5.877059650902845,77,46,984,3,67,0
1855,2535,19,64,8.836300998085786,39,64,970,5,60,0
669,425,29,47,4.15272749691677,70,60,996,7,35,0
1020,1287,24,69,4.80651049051012,26,10,1009,3,71,0
1986,1166,38,75,6.387931499378443,43,24,966,5,31,0
539,759,30,89,5.719827805678229,86,28,966,3,34,0
2060,913,23,53,7.4711493316465685,89,71,1020,1,40,0
3832,697,21,68,1.3635009182124622,72,56,974,6,44,0
1918,2307,25,66,6.071644172862638,53,14,983,3,91,0
1454,456,23,92,2.0950470370348775,52,29,975,2,49,0
3797,776,31,89,3.836880932677492,42,49,955,3,52,0
1483,2486,23,75,6.954641753791513,77,5,959,5,85,0
3695,237,17,99,2.4167278053295993,87,29,1027,5,52,0
1474,2272,36,73,3.7795765195416595,88,77,952,9,47,0
537,609,22,60,7.327058345517807,99,13,1008,9,60,0
2875,660,33,77,6.857247182741506,59,46,1029,2,20,0
1774,1640,34,50,1.8193570228876426,66,67,1018,6,82,0
1699,2604,30,72,6.195416441430915,62,29,997,9,54,0
2125,582,21,54,2.325290157267755,80,52,972,9,67,0
1413,2032,21,51,3.270442408430434,61,59,954,6,58,0
953,768,34,63,5.132901507722009,81,70,1005,1,39,0
536,1271,39,89,1.984121409683702,86,28,987,1,96,0
3887,632,27,76,9.942822711267102,74,48,1025,9,57,0
2211,255,17,50,2.48832604948601,68,60,956,3,42,0
3520,2824,26,95,8.03181365585744,68,39,966,5,31,1
1295,2515,38,92,8.468549605209025,97,38,958,6,25,0
1472,2316,22,58,9.950175729064012,52,10,1024,1,26,0
1092,1951,27,93,4.857878960670416,47,53,995,1,70,0
1637,2247,34,40,8.86685068125406,76,20,986,4,33,0
3611,1101,30,56,9.61785495115166,60,17,956,6,35,0
1824,1824,21,79,2.5560473040520044,98,16,966,8,42,0
2771,456,18,94,5.314924801535794,23,15,990,7,37,0
817,871,26,55,1.5400973697047895,39,51,1013,2,26,0
2896,689,31,65,6.586516108217814,54,64,1006,4,87,0
2662,2993,15,97,6.232655411709097,72,53,994,5,44,1
3245,2296,31,82,2.8371365619687743,58,56,1022,8,52,1
1846,1882,16,98,8.181124830047136,72,65,957,7,70,0
2091,515,20,90,1.3354185048718588,29,44,959,4,42,0
3611,2660,26,95,8.256045917148013,99,75,1003,8,69,1
2389,633,25,82,1.2398076204748065,84,79,1015,8,40,0
2587,1225,35,54,6.911459309227152,20,57,993,4,82,0
2496,2175,25,47,1.7089256252341114,72,65,997,2,40,0
2272,2179,32,69,3.2610296738109064,65,26,1020,3,46,0
1812,1589,22,53,7.497220143806523,45,42,951,5,45,0
1785,619,39,72,3.523643196628481,21,65,1029,1,38,0
715,1796,21,81,5.600564638459613,47,51,955,5,77,0
3718,1784,28,46,9.237234425681029,46,31,1029,4,26,0
2883,1043,30,57,1.4467091863292052,47,22,994,5,34,0
3739,1667,26,51,8.299718143621062,50,24,959,1,85,0
2639,633,23,41,1.5874479871164058,66,46,958,7,85,0
2900,2890,34,89,2.1411535990300896,26,45,981,9,66,1
3118,1778,37,68,2.073871935002898,91,76,951,5,65,0
3363,2304,35,60,9.946920548896536,94,62,970,3,94,0
2204,1163,30,46,2.621676873983801,67,44,952,9,63,0
3328,1176,35,91,9.070856616306413,45,79,972,6,28,0
862,245,33,66,9.918389466518988,74,34,986,6,90,0
3104,1393,30,51,4.454062933710682,26,16,1021,3,30,0
3916,616,23,59,6.679436891758169,76,66,985,1,75,0
2216,1047,27,96,8.011821283872512,77,66,963,4,23,0
1693,2386,19,53,4.533805736525874,20,74,964,4,56,0
855,446,36,49,2.4563272644802656,91,19,984,3,53,0
690,429,33,80,4.90386469413305,48,11,971,5,99,0
2969,991,24,62,7.946988805026502,41,10,996,9,66,0
1199,836,21,69,8.026864864735629,59,31,985,9,49,0
2554,2621,23,86,3.07484912953822,81,6,964,8,65,1
2680,937,39,97,2.5746907590167187,33,10,1007,6,99,0
1056,1288,28,70,9.285046318903147,21,65,980,4,89,0
1325,287,29,91,1.395991275024795,54,36,990,2,52,0
3308,912,27,95,7.612646281885782,90,33,1023,3,69,0
1554,1949,24,49,1.4177924690207862,86,69,1027,9,34,0
3082,1427,28,58,8.54110045774889,98,19,975,1,39,0
925,2136,35,58,9.148733320024917,41,14,979,7,95,0
3965,1605,37,83,3.676772118061891,37,14,961,6,59,1
3219,800,26,62,1.6654207916502781,65,14,980,2,51,0
2910,1699,33,98,5.3261608271268575,82,41,951,5,31,1
2074,2786,20,83,3.6861673307092913,55,36,1027,2,34,0
2629,413,26,80,4.754225285293411,65,40,969,9,78,0
2903,2321,38,98,6.984869081398122,56,68,1007,5,79,1
3829,2308,27,71,2.8884343235384526,37,19,969,6,91,0
1088,897,22,59,4.212564125626777,62,77,983,4,23,0
2512,1442,30,43,8.043062412634063,48,20,1009,1,46,0
2047,2259,16,72,6.793857549575395,95,50,983,3,77,0
794,2279,36,87,3.936479420361148,37,48,986,5,72,0
2485,1383,21,40,6.9787144023393575,34,39,1016,3,97,0
1747,1200,26,52,7.8878163060277,78,55,968,8,58,0
2048,436,21,42,6.332370228575087,47,62,1001,2,34,0
3617,1404,33,51,3.1554714925090765,72,9,993,2,38,0
2190,2805,28,68,1.0022076146079377,34,42,976,1,33,0
1636,1681,23,94,8.225641962894532,62,10,987,1,90,0
1756,1303,32,70,8.40370199784548,52,55,970,4,25,0
2564,846,25,80,7.278440512549258,21,18,987,8,53,0
859,672,30,75,1.6892283823085241,78,52,962,8,44,0
3794,311,33,41,6.267000587572415,27,16,970,8,60,0
3413,2045,25,61,8.389186041444464,52,56,991,1,69,0
1199,1854,32,61,4.507014880973491,54,72,997,1,98,0
947,582,25,80,2.7820066079822867,37,63,995,7,61,0
3403,216,39,70,6.288645675173236,40,22,1027,7,86,0
2912,692,18,91,8.436759645707902,83,57,1006,5,85,0
1174,2096,32,95,1.43982962836359,47,35,1001,8,41,0
1507,1709,33,84,6.372560954446621,64,39,971,6,47,0
1849,316,27,53,6.788564158054077,39,8,966,1,20,0
3014,1778,18,68,6.421303354134516,23,13,975,7,63,0
2961,1079,24,74,6.850303158133437,55,19,988,8,42,0
1085,2362,36,89,6.682377768437391,96,46,1020,8,24,0
1756,2018,19,48,2.1736349648231412,71,63,1012,9,94,0
1747,1772,17,86,3.114430992540238,58,77,1000,3,34,0
1493,1848,30,93,6.570946047601091,90,36,979,2,88,0
1935,843,22,71,1.159238450230937,31,49,990,8,23,0
1071,1559,38,98,6.7127006685092,74,9,982,4,63,0
2882,535,21,95,6.988479614065288,67,35,999,2,93,0
1745,346,33,66,3.152572838754926,28,29,1012,2,92,0
2584,321,28,49,6.383195467778257,31,60,988,2,52,0
1488,280,29,64,5.806810546513881,99,5,977,5,79,0
777,2932,31,88,3.346223933378024,88,65,967,8,89,0
1719,2909,35,84,5.1667661068727915,76,71,1023,9,65,0
3463,2622,15,72,9.186620764709634,47,71,1008,6,46,0
2387,2310,20,50,4.839425024138945,36,46,1015,8,47,0
983,703,37,76,6.668597591915515,41,63,992,6,65,0
